id, number, label
9892, 8, HARD
9893, 2, HARD
9894, 7, EASY
9895, 7, EASY
9896, 1, EASY
9897, 0, EASY
9898, 1, EASY
9899, 7, EASY
9900, 8, EASY
9901, 9, HARD
9902, 0, EASY
9903, 1, EASY
9904, 2, EASY
9905, 3, HARD
9906, 4, EASY
9907, 5, EASY
9908, 6, EASY
9909, 7, EASY
9910, 8, EASY
9911, 0, EASY
9912, 1, EASY
9913, 2, EASY
9914, 3, EASY
9915, 4, EASY
9916, 7, EASY
9917, 8, EASY
9918, 9, EASY
9919, 7, EASY
9920, 8, EASY
9921, 6, EASY
9922, 4, EASY
9923, 1, EASY
9924, 9, EASY
9925, 3, HARD
9926, 8, HARD
9927, 4, EASY
9928, 4, EASY
9929, 7, EASY
9930, 0, EASY
9931, 1, EASY
9932, 9, EASY
9933, 2, EASY
9934, 8, EASY
9935, 7, EASY
9936, 8, EASY
9937, 2, EASY
9938, 6, EASY
9939, 0, EASY
9940, 6, EASY
9941, 5, HARD
9942, 3, EASY
9943, 3, HARD
9944, 3, HARD
9945, 9, EASY
9946, 1, EASY
9947, 4, EASY
9948, 0, EASY
9949, 6, EASY
9950, 1, EASY
9951, 0, EASY
9952, 0, EASY
9953, 6, EASY
9954, 2, EASY
9955, 1, EASY
9956, 1, EASY
9957, 7, EASY
9958, 7, EASY
9959, 8, HARD
9960, 4, EASY
9961, 6, EASY
9962, 0, EASY
9963, 7, EASY
9964, 0, EASY
9965, 3, EASY
9966, 6, EASY
9967, 8, EASY
9968, 7, EASY
9969, 1, EASY
9970, 5, HARD
9971, 2, EASY
9972, 4, EASY
9973, 9, EASY
9974, 4, EASY
9975, 3, HARD
9976, 6, EASY
9977, 4, EASY
9978, 1, EASY
9979, 7, EASY
9980, 2, HARD
9981, 6, EASY
9982, 5, HARD
9983, 0, EASY
9984, 1, EASY
9985, 2, EASY
9986, 3, EASY
9987, 4, EASY
9988, 5, EASY
9989, 6, EASY
9990, 7, EASY
9991, 8, EASY
9992, 9, EASY
9993, 0, EASY
9994, 1, EASY
9995, 2, EASY
9996, 3, EASY
9997, 4, EASY
9998, 5, EASY
9999, 6, EASY
